,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
416,Andre Deloya,@drehova3000·2016年8月21日,2016-08-20,Hard to get service at 'Girl from Ipanema' Restaurant!! All eyes are on Brazil v Germany futbol Gold game.,,,3,en,,Ipanema Restaurant 
417,Chris Campbell ,@chriscampbellX·2016年8月20日,2016-08-20,"In a Lebanese restaurant near Ipanema, if you can imagine such a thing - and saw the 4x100m final on ‘t telly. Wow; so proud of @TeamGB!",,,,en,,Ipanema Restaurant 
418,Renee Chou,@chouchoutv·2016年8月19日,2016-08-19,Photographer Ed Wilson & I sample Brazilian treats w/ Ipanema restaurant owner Rafael! Good eats on #wral @730p,,2,15,en,,Ipanema Restaurant 
419,Katherine Miller,@katherinemiller·2016年8月18日,2016-08-18,"Once at the beach, we stayed next to a restaurant with live music where they played (evidently) ""The Girl From Ipanema"" each night.",4,,5,en,,Ipanema Restaurant 
420,Emily,@emoney429·2016年8月17日,2016-08-16,Just waiting for my dinner guests... @ Ipanema Restaurant https://instagram.com/p/BJL9endAtLuKFEMGHd_oE9yABho9wIEa-KKngA0/…,,,1,en,,Ipanema Restaurant 
421,Craig,@cfarbman·2016年8月16日,2016-08-16,I just checked in at Ipanema Restaurant with #mPLUSPlaces Download today!  http://bit.ly/gomplaceshu,,,,en,,Ipanema Restaurant 
422,Adriana Leme,@adrileme·2016年8月13日,2016-08-13,"""Comida ótima e bom atendimento. Chef Rafael é excelente"" #FoursquareFind @ Ipanema Restaurant http://4sq.com/2bdP1AB",,,,pt,,Ipanema Restaurant 
423,abby,@mygiantrobot·2016年8月12日,2016-08-12,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/1CQIPIQUdKZ",,,,en,,Ipanema Restaurant 
424,Lisa ,@teacchick·2016年8月12日,2016-08-11,When you're in restaurant that Tom Jobin wrote Girl from Ipanema in &Norwegian rowing bronze medalists are too.,,,2,en,,Ipanema Restaurant 
425,jonneke krans,@jonkrans·2016年8月11日,2016-08-11,as they should! restaurants in copacabana &  ipanema did the same already more than 40 years ago.,,,,en,,Ipanema Restaurant 
426,Ashli,@evotravelicious·2016年8月10日,2016-08-10,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/cwznNnkKAgi",,,,en,,Ipanema Restaurant 
427,Adriana Leme,@adrileme·2016年8月10日,2016-08-10,Noite brasileira (@ Ipanema Restaurant in Bavaro w/ @hugoklemar) https://swarmapp.com/c/l0LxdwAzKPv,,,,pt,,Ipanema Restaurant 
428,Huw G Jones,@HuwGJones310·2016年8月9日,2016-08-09,Watched 'The Girl From Ipanema' @BBCFOUR If you're at #Rio2016 you have to eat at restaurant where it was written,,2,1,en,,Ipanema Restaurant 
429,Jerry Daykin,@jdaykin·2016年8月8日,2016-08-08,"Ipanema & Leblon are beautiful areas packed with art, shops, restaurants & more... #Rio2016",,,,en,,Ipanema Restaurant 
430,Millers in Rio,@millersinrio·2016年8月8日,2016-08-08,View from our restaurant on Ipanema Beach. Clouds cover the Christos mountain at this time.,,,,en,,Ipanema Restaurant 
431,V/免治牛排貓,@vzpinf·2016年7月31日,2016-07-31,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/lndIxfd0ey2",,,,en,,Ipanema Restaurant 
432,JTA,@Team_JTA·2016年7月30日,2016-07-30,Here is my first restaurant recommendation for #Rio ! #ANÍBAL in Anibal de Mendonça 112 #Ipanema  very cool....,,,3,fr,,Ipanema Restaurant 
433,Shannon Crossling,@csalltrades·2016年7月30日,2016-07-30,Pokemon and Brazilian bbq time!!! @ Ipanema Grill Brazilian Restaurant https://instagram.com/p/BIenxWkgybA/,,,,en,,Ipanema Restaurant 
434,Shannon Crossling,@csalltrades·2016年7月30日,2016-07-30,Ready to get our Brazilian bbq on!!! @ Ipanema Grill Brazilian Restaurant https://instagram.com/p/BIenUr_gWLi/,,,,en,,Ipanema Restaurant 
435,New York Picks,@NewYorkPicks·2016年7月26日,2016-07-26,"Check out Ipanema Restaurant: http://sch.mp/01zWA - RT @Linamerie Lunchin (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/eCntW3l7nxC",,,,en,,Ipanema Restaurant 
436,Nikki Ko,@Linamerie·2016年7月26日,2016-07-26,"Lunchin (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/eCntW3l7nxC",,,,en,,Ipanema Restaurant 
437,Cobaia da Síndrome do Impostor,@DjalmaBeraldo·2016年7月22日,2016-07-22,"or if you are on a hurry there is always a ""La Mole"" restaurant somewhere in Rio, I guess there is one in Ipanema",,,,en,,Ipanema Restaurant 
438,susan clayre,@SueForever12·2016年7月21日,2016-07-21,Just posted a photo @ Ipanema Restaurant https://instagram.com/p/BIIionUjY4T/,,,,en,,Ipanema Restaurant 
439,susan clayre,@SueForever12·2016年7月21日,2016-07-21,#matandoquemmemata #matandoafome #newyork #almoçar #sempre #ipanema #ipanemarestaurant… https://instagram.com/p/BIIiW6aDPVG/,,,,und,,Ipanema Restaurant 
440,Letícia,@SenhoritaFlores·2016年7月18日,2016-07-18,ontem fui num restaurant colombiano maravilhoso em ipanema,,,,pt,,Ipanema Restaurant 
441,Peter Hogenson,@PHogenson·2016年7月17日,2016-07-17,I want to open a concept restaurant where only Girl from Ipanema plays on repeat over the speakers.,,,2,en,,Ipanema Restaurant 
442,Victor Pedro,@vickfpf·2016年7月10日,2016-07-10,Força Portugal! #POR #Euro2016 @ Ipanema Restaurant https://instagram.com/p/BHsNYkvBLN8/,,,,ca,,Ipanema Restaurant 
443,ELECODEUNAGENERACION,@ELECODEUNAGENER·2016年7月3日,2016-07-02,2 DE JULIO DE 1970Astrud Gilberto (creadora del éxito “La Chica de Ipanema”) en el Restaurant Novgorod de... http://fb.me/1ekuHR70I,,,,es,,Ipanema Restaurant 
444,MarriottMarquisDoha,@MMarquisDoha·2016年7月1日,2016-07-01,#Ipanema has been nominated as Restaurant of the Year - Doha at #bbcgfawards2016VOTE NOW: http://goo.gl/AZUldB,,,,en,,Ipanema Restaurant 
445,MarriottMarquisDoha,@MMarquisDoha·2016年7月1日,2016-07-01,#bbcgfawards2016#Ipanema has been nominated as 'Restaurant of the Year - Doha' for the '7th BBC…,,,,en,,Ipanema Restaurant 
446,hellomilo,@hellomilo·2016年6月29日,2016-06-29,"Enjoyable dinner out. Local restaurant in Ipanema with live music. Love retro vibe of this city, like Lisbon circa 1970s. Hard to describe.",,,1,en,,Ipanema Restaurant 
447,Dofeli,@dofeli_·2016年6月20日,2016-06-20,"Good friends, good food, good times.  #IpanemaRestaurant",,,,en,,Ipanema Restaurant 
448,HRH&C Punta Cana,@HRHPuntaCana·2016年6月20日,2016-06-20,"Good friends, good food, good times.  #IpanemaRestaurant",1,4,13,en,,Ipanema Restaurant 
449,Brando,@accessBrando·2016年6月12日,2016-06-12,"#Brasil (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/an80v01RrdW",,,,cs,,Ipanema Restaurant 
450,Ms.KnowWhere2Go,@Tastytweets4u·2016年6月10日,2016-06-10,Soror Time!!! @ Ipanema Restaurant https://instagram.com/p/BGdDSLUPLQo/,,,,pt,,Ipanema Restaurant 
451,christianarroyo78@gm,@christi12601786·2016年5月31日,2016-05-31,A desayunarssssss (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/5zCBHrDR6Ck,,,,ca,,Ipanema Restaurant 
452,"Riyaz Manjiyani, PT, DPT",@RiyazManjiyani·2016年5月29日,2016-05-28,"Engagement dinner (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/bfp2zY7UVWU",,,,en,,Ipanema Restaurant 
453,- Fabré,@franciscofabre·2016年5月28日,2016-05-28,I'm at Ipanema Restaurant in Bavaro w/ @patrishiar https://swarmapp.com/c/501I0aRsI2e,,,,et,,Ipanema Restaurant 
454,Pics from Ipanema,@instaipanema·2016年5月20日,2016-05-20,"Sunset overlooking Ipanema Beach, seen from Hotel Arpoador Inn’s restaurant Temporado’s se… http://ift.tt/1sHajMx",,,,en,,Ipanema Restaurant 
455,Mario Abarca Cervera,@mario_abarcac·2016年5月19日,2016-05-19,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/ai74kIcIdyU",,,,en,,Ipanema Restaurant 
456,Juja,@Juja_T·2016年5月17日,2016-05-17,eating Italian food at Ipanema Restaurant http://fb.me/1PvSGuxpO,,,,en,,Ipanema Restaurant 
457,Dr Eric Levi,@DrEricLevi·2016年5月16日,2016-05-16,Picanha no Rechaud in Girl from Ipanema restaurant. One of the best meal experiences I've ever had.,,,3,en,,Ipanema Restaurant 
458,Mike Doxey,@doxeysan·2016年5月15日,2016-05-15,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/i14G8ZEbMO4,,,,ca,,Ipanema Restaurant 
459,Doctor O ,@Doctor_0_music·2016年5月13日,2016-05-13,Dinner at a Brazilian restaurant @ Ipanema Restaurant https://instagram.com/p/BFU9NltlnDA/,,,,ca,,Ipanema Restaurant 
460,Pics from Ipanema,@instaipanema·2016年5月13日,2016-05-12,"Ipanema road. Restaurants, terrasses, boutiques, parcours sportif, bord de plage... Vous y… http://ift.tt/1Om4SMj",,,,fr,,Ipanema Restaurant 
461,Pics from Ipanema,@instaipanema·2016年5月11日,2016-05-11,"Bazzar is one of the most sophisticated restaurants in Ipanema, with modern and clean d… http://ift.tt/21X5sSW",,,,en,,Ipanema Restaurant 
462,Rio VIP Pass,@RIOVIPPASS·2016年5月1日,2016-05-01,"VIASETE @RESTAURANTSRIO great restaurant in the heart of Ipanema, great food, location & service @RioOlympics",,,,en,,Ipanema Restaurant 
463,Ipanema Steak House,@IpanemaSteak·2016年4月30日,2016-04-30,Ipanema Brazilian Steakhouse Restaurant is happy to be a community supporter of Feed The Need of Marion County.... http://fb.me/Xgi0t2ow,,,,en,,Ipanema Restaurant 
464,Sra Travel Authority,@sratravelauth·2016年4月29日,2016-04-28,The view of Ipanema is just as impressive from above at a divine restaurant!  #Brazil… https://instagram.com/p/BEwrzOPplwC/,,,,en,,Ipanema Restaurant 
465,E,@_ellynv·2016年4月28日,2016-04-28,I checked in at Ipanema Restaurant on #Yelp http://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
466,Pics from Ipanema,@instaipanema·2016年4月26日,2016-04-26,"Nossa escolha do Restaurant Week desse ano foi o Capim Dourado, restaurante do Sol Ipanema… http://ift.tt/1Nwcn2D",,,,pt,,Ipanema Restaurant 
467,Nick Tam,@nicktam·2016年4月16日,2016-04-16,Paella!!!!! #ewoktheexplorer @ Ipanema Restaurant https://instagram.com/p/BEPZTlvxFy6/,,,,it,,Ipanema Restaurant 
468,Joe Guerrero,@Joeygfunk·2016年4月12日,2016-04-12,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/eduRYY3GHb2,,,,ca,,Ipanema Restaurant 
469,DJ NIQUE,@DJNIQUE·2016年4月7日,2016-04-07,Happy 3 year anniversary to the bag of sugar I get to call my girlfriend  @ Ipanema Restaurant https://instagram.com/p/BD4bOqqFC8q/,,,1,en,,Ipanema Restaurant 
470,Ipanema Steak House,@IpanemaSteak·2016年4月4日,2016-04-04,Ipanema Brazilian Steakhouse Restaurant is happy to be a community supporter of Feed The Need of Marion County.... http://fb.me/4R3B7rkIC,,,,en,,Ipanema Restaurant 
471,JENNA,@houseofbrendon·2016年3月28日,2016-03-28,"idk if ipanema steakhouse is a chain restaurant but if it is, don't eat there",,,,en,,Ipanema Restaurant 
472,Panmela Castro,@panmelacastro·2016年3月25日,2016-03-25,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/iYxb8P4CgCj",,,,en,,Ipanema Restaurant 
473,Hanneke,@Joanne1200·2016年3月23日,2016-03-23,"Dit is het strand daar: brzl.nl - Het strand, de restaurants en de bars van Ipanema nooit geweest, erg? http://youtu.be/EZydkVBJ5EI",,,,nl,,Ipanema Restaurant 
474,Elizabeth Milla ,@srtalee·2016年3月20日,2016-03-20,"El famosísimo Garota de Ipanema ♡ Igual se ve medio fome el restaurant, asi q nos quedamos con la foto nomah",1,,2,es,,Ipanema Restaurant 
475,amber_michelle,@amber_michelle·2016年3月18日,2016-03-18,Looking forward to a great lunch! Yum! (@ Ipanema Restaurant) on #Yelp http://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
476,Anuncios Gratis CUN,@MikeInTownCUN·2016年3月16日,2016-03-16,#Jeffreybell : Oh my god the meat won't stop coming ipanema restaurant hrhcancun  but boy is the Brazilian… https://instagram.com/p/BC_j9flPB2v/,,,,en,,Ipanema Restaurant 
477,Jeffrey Bell,@Jeffreybell·2016年3月16日,2016-03-16,Oh my god the meat won't stop coming ipanema restaurant @hrhcancun  but boy is the Brazilian… https://instagram.com/p/BC_j9flPB2v/,,,,en,,Ipanema Restaurant 
478,Tara Diana,@taradiana·2016年3月9日,2016-03-09,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/1EeBqC36d9f",,,,en,,Ipanema Restaurant 
479,Eben,@ebendamico·2016年3月7日,2016-03-07,"Working jazz players who do restaurants/weddings should like bartenders' ""no Long Island iced tea"" rule, have a ""no girl from ipanema"" rule",,,2,en,,Ipanema Restaurant 
480,Pics from Ipanema,@instaipanema·2016年3月6日,2016-03-06,#zaza #tunatartare #foodpoisoning #tastedsogood #sosick #ipanemarestaurant #trendyrestaura… http://ift.tt/1TCcSKI,,,,und,,Ipanema Restaurant 
481,Pics from Ipanema,@instaipanema·2016年3月6日,2016-03-06,#zaza #vegetarianmoqueca #coconutmartini #watermelonmargarita #redfish #ipanemarestaurant … http://ift.tt/1TCcRGK,,,,und,,Ipanema Restaurant 
482,Tim Horvath,@timhorvath·2016年3月4日,2016-03-04,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/8coZq71onLv,,,,ca,,Ipanema Restaurant 
483,Chef Joao Encarnacao,@JoaoEncarnacao·2016年3月3日,2016-03-03,Chef Tiago Pina is rocking at Ipanema restaurant in New York City. Hug Chef. http://fb.me/23kk8k5nc,,,,en,,Ipanema Restaurant 
484,Pics from Ipanema,@instaipanema·2016年3月2日,2016-03-02,One of the top notch restaurants in Ipanema #felicecaffe #beatofrio #food #italianfood… http://ift.tt/1RG4PbR,,,,en,,Ipanema Restaurant 
485,Nigel Thompson,@TravelEdNigel·2016年3月1日,2016-03-01,"Ipanema, Rio #Brazil - if there isn't a restaurant here called Grill From Ipanema am going to be disappointed",1,,2,en,,Ipanema Restaurant 
486,Tim Horvath,@timhorvath·2016年2月28日,2016-02-28,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/ibnYJtfIGPO,,,,ca,,Ipanema Restaurant 
487,Lesley Dahl,@sung_kist·2016年2月28日,2016-02-28,there's a restaurant in seattle called the grill from ipanema.,,1,1,en,,Ipanema Restaurant 
488,yasmin,@isntniallaway·2016年2月23日,2016-02-23,"@VicLovePurple actually my dream is to open a restaurant my own restaurant in front of the beach in copacabana, ipanema or leblon",,,,en,,Ipanema Restaurant 
489,Ramón Castro,@ramoncastro77·2016年2月22日,2016-02-22,Acabo de hacer check-in en Ipanema Restaurant en #Yelp y he conseguido la insignia de Principiante.Caminando por N… http://yelp.com/biz/ipanema-restaurant-new-york?pt=badge&ref=twitter&utm_campaign=Badge&utm_medium=twitter&utm_source=ishare&v=7a…,,,,es,,Ipanema Restaurant 
490,The Greek Pinay,@TheGreekPinay·2016年2月19日,2016-02-19,Mouqueca de peixe e camarao -  traditional Brazilian dish served by Ipanema Restaurant @marriottmarquisdoha for... http://fb.me/4aOt0hPXW,,,,pt,,Ipanema Restaurant 
491,Amy Ewing,@amyewingbooks·2016年2月12日,2016-02-12,@heartzhes 2. Any good bar/restaurant recs in the Copacabana/Ipanema area?,1,,,en,,Ipanema Restaurant 
492,Lorena,@lolylena·2016年2月12日,2016-02-12,"At restaurant in Mexican jungle, eating superbly authentic Italian food while a saxophonist plays the Girl from Ipanema #welcometothejungle",,,2,en,,Ipanema Restaurant 
493,Viviana Guzman,@FluteQueen·2016年2月8日,2016-02-08,#Samba everywhere during #Carnival. #Garrota de #Ipanema #Restaurant #Jobim #Brazil… https://instagram.com/p/BBhkHvtvts7/,,,1,en,,Ipanema Restaurant 
494,TessaMero.eth / tessa.lens,@TessaMero·2016年2月6日,2016-02-06,@crtr0 have you been to Ipanema ? I think it's a Brazilian restaurant. Been there dozens of times. Love it!,,,1,en,,Ipanema Restaurant 
495,Qatar Happening,@QatarHappening·2016年2月2日,2016-02-02,"Celebrate Carnival @MMarquisDoha's Ipanema restaurant w/ @chefsilveira, from Feb 4th-10th, book your place now!",,,1,en,,Ipanema Restaurant 
496,MarriottMarquisDoha,@MMarquisDoha·2016年2月1日,2016-02-01,We won 2 awards from Food and Travel Arabia for Best City Hotel in Qatar and Best Casual Restaurant for Ipanema!,2,1,3,en,,Ipanema Restaurant 
497,dgurl,@dgurl·2016年1月29日,2016-01-29,"Fam Dinner (@ Ipanema Restaurant in New York, NY)",,,,en,,Ipanema Restaurant 
498,Rodrigo Carvalho,@Rodrig0silva·2016年1月28日,2016-01-28,"Saindo, jantar no Fogo de Chão! #restaurant #friends @ Ipanema, Rio… https://instagram.com/p/0iORc_t1-Cpsf07Xs14Yh8Dih-4f_1gQpKW5g0/…",,,,pt,,Ipanema Restaurant 
499,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: Coconut pudding with wine sauce http://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=_d9xXFGgcY8JrJrpl2J_zA…,,,,en,,Ipanema Restaurant 
500,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: Kale soup with Portugese sausage (2 slices in it) http://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=aPhVnpOgP4CeYNu2ve7OOw…,,,,en,,Ipanema Restaurant 
501,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: Bacalao croquette http://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=63XAVYrfKQrAZmAp5V9zag…,,,,fr,,Ipanema Restaurant 
502,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: Clams in garlic http://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=HAMOwSowTUfuuqvhMwjCog…,,,,fr,,Ipanema Restaurant 
503,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: The spicy sauce they bring you http://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=WZ7lPQ3PQUE60j0__4n6Dg…,,,,en,,Ipanema Restaurant 
504,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,Ipanema Restaurant on #Yelp: Value was excellent.  The clams cooked in garlic was excellent and it had lots of slic… http://yelp.com/biz/ipanema-restaurant-new-york?hrid=rhkdlAyidVpGYoPmfk96CQ&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…,,,,en,,Ipanema Restaurant 
505,FOODYHOLIC,@Foodyholic·2016年1月27日,2016-01-27,An attractive menu - Portuguese/Brazilian food! (@ Ipanema Restaurant) on #Yelp http://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
506,Coffee Guy,@espressochronic·2016年1月26日,2016-01-26,#nom (Chicken Ipanema @ Rice N Beans Restaurant) http://foodspotting.com/reviews/5723673,,,,fr,,Ipanema Restaurant 
507,Julie *La ,@_julievera·2016年1月21日,2016-01-21,Din din with the kin  We're all #dolledup#familydinner #Sistas  @ Ipanema Brazil Restaurant… https://instagram.com/p/BA0CXq8PP2J/,,,,en,,Ipanema Restaurant 
508,Christian Egeler,@christianegeler·2016年1月17日,2016-01-16,Wow tons of food #feijodacompleta #nyc #impanema @ Ipanema Restaurant https://instagram.com/p/BAnksHvlj2y/,,,2,en,,Ipanema Restaurant 
509,Dean Cornish,@DeanCornish1966·2016年1月14日,2016-01-14,"@StamfordLiving1 Depends what you're after, but for me, Ipanema is place to go. Beach, safe, bars, restaurants etc. Close to Copacabana too.",1,,,en,,Ipanema Restaurant 
510,Mefah,@Mefahhhh·2016年1月12日,2016-01-12,Real Friends @ Ipanema Restaurant https://instagram.com/p/BAbHwJzDrKA/,,,1,en,,Ipanema Restaurant 
511,Doha View,@dohaview·2016年1月6日,2016-01-06,Meat feast at iPanema #meatfeast #restaurant #food #foodies #doha #qatar #dohaview @ Marriott… https://instagram.com/p/BANMePoKe4g/,,,,en,,Ipanema Restaurant 
512,Cherry's Favourites,@CherrysFavs·2016年1月5日,2016-01-05,Picanhaaaaa eten in het beroemde restaurant 'Garota de Ipanema' waar het liedje 'Girl from… https://instagram.com/p/BAKjAgOtnhj/,,,,nl,,Ipanema Restaurant 
513,carriegirl,@carriegirl·2016年1月4日,2016-01-04,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/cCuu6jCd1JF",,,1,en,,Ipanema Restaurant 
514,Eric Monacelli,@ermonacelli·2015年12月31日,2015-12-31,Random post dinner thought: someone start up a revolving sushi restaurant that only plays The Girl from Ipanema please.,1,,,en,,Ipanema Restaurant 
515,vukimake,@vukimake·2015年12月27日,2015-12-27,"http://expresspurchase.link/restaurants-ipanema-restaurant-13-west-46th-street-new-york-new-york-new-york/… - Restaurants, Ipanema Restaurant, 13 West 46th street, New York, New York, New York",,,,en,,Ipanema Restaurant 
516,Bellatrix Lestrange,@BellaLestg·2015年12月24日,2015-12-24,#nyc #italy @ Ipanema Restaurant https://instagram.com/p/_sNHCbkN1a/,,,1,ca,,Ipanema Restaurant 
517,Karen @ TheTastyBite,@the_tasty_bite·2015年12月17日,2015-12-17,My skirt steak was so flavorful and cooked perfectly medium rare  @ Ipanema Restaurant https://instagram.com/p/_YE3-ktyJn/,,,,en,,Ipanema Restaurant 
518,Realtor from Inland Empire to Coastal Communities,@ToddPicconi·2015年12月11日,2015-12-11,Girl from Ipanema. @ THE TROPICALE RESTAURANT & LOUNGE https://instagram.com/p/_IoBM8nBLZdtIeh-31CEeA6-IzrM9m7wxdqQE0/…,,,,en,,Ipanema Restaurant 
519,jenisha,@JenishaGerard·2015年12月7日,2015-12-07,The way to my heart is taking me to my favorite restaurant Grille From Ipanema in Seattle. I get no Brazilian food when I'm away from my fam,,,3,en,,Ipanema Restaurant 
520,JoeyBatsNYC,@JoeyBatsNYC·2015年12月4日,2015-12-04,"Friday's and Ipanema restaurant are like Peanut Butter and Jelly... ""Bacalhau À Gomes Sà""… http://JoeyBats.nyc",,,,fr,,Ipanema Restaurant 
521,XxX Sonja XxX,@Sonjahaha·2015年11月30日,2015-11-30,Stuffed ourselves in the famous restaurant where The Girl Of #Ipanema was written after some #Christmas shopping,,,1,en,,Ipanema Restaurant 
522,Pics from Ipanema,@instaipanema·2015年11月29日,2015-11-29,"At the restaurant where Antonio Carlos Joabim wrote the song ""The Girl From Ipanema"" #boss… http://ift.tt/1QO0Go0",,,,en,,Ipanema Restaurant 
523,parliaments for our cigarette king,@eachapm·2015年11月27日,2015-11-27,"In an Italian restaurant listening to ""Girl From Ipanema"", full of pasta. Good day.",,,1,en,,Ipanema Restaurant 
524,Rosco Spears,@RoscoSpears·2015年11月27日,2015-11-27,"@KingArchitect20 if you are back ever, there's a restaurant called Tupac in Ipanema. very impressed.",1,,,en,,Ipanema Restaurant 
525,Christopher Lee,@professorclee·2015年11月24日,2015-11-23,Monkfish and shrimp with coconut sauce at Ipanema restaurant in NYC (at Ipanema Restaurant) http://tmblr.co/Z3H38t1yectHs,,,,en,,Ipanema Restaurant 
526,Christopher Lee,@professorclee·2015年11月24日,2015-11-23,Monkfish and shrimp with coconut sauce at Ipanema restaurant in NYC @ Ipanema Restaurant https://instagram.com/p/-ch60ktX7w/,,,1,en,,Ipanema Restaurant 
527,Christopher Lee,@professorclee·2015年11月24日,2015-11-23,Churrasco Ipanema @ Ipanema Restaurant https://instagram.com/p/-chFoxNX6f/,,,,pt,,Ipanema Restaurant 
528,LaBauleBeach,@labaulebeach·2015年11月20日,2015-11-20,8 restaurants de plage pourront ouvrir cet hiver :Le Season'sLe PontonIpanemaLe Nossy BeLes CanetonsLa PlageLe Plein SudLa Signature,,4,2,fr,,Ipanema Restaurant 
529,James LaRosa,@JamesLaRosa·2015年11月20日,2015-11-20,"Waiting for my late-ass friend at Lisa Vanderpump's restaurant drinking a ""Peach Kiss"" as Girl from Ipanema blasts. My life as a Cover Girl.",,,4,en,,Ipanema Restaurant 
530,Brazilian Pro Abroad,@BPAbroad·2015年11月12日,2015-11-12,"Direct Link to Brazilian Professionals Abroad Dinner on December 8,2015 at Ipanema Restaurant!https://eventbrite.com/e/brazilian-professionals-abroad-dinner-tickets-19522683873…,",,,,en,,Ipanema Restaurant 
531,Brazilian Pro Abroad,@BPAbroad·2015年11月11日,2015-11-11,"Tuesday, December 8th 7pm @ Ipanema Restaurant NYC. Brazilian Professionals Abroad Launch Dinner! RSVP Details below",,,1,en,,Ipanema Restaurant 
532,MarriottMarquisDoha,@MMarquisDoha·2015年11月11日,2015-11-11,#Ipanema awarded Doha's Local Favorite 2015! A Gourmet Guide to Doha: The 10 Best Restaurants  via @culturetrip http://theculturetrip.com/middle-east/qatar/articles/a-gourmet-guide-to-doha-the-10-best-restaurants-eateries…,,,,en,,Ipanema Restaurant 
533,toño b sh,@tonorxp·2015年11月10日,2015-11-10,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/7XrYtoV5S1Z,,,,ca,,Ipanema Restaurant 
534,Richard Davidson,@RichardDavid_1·2015年11月10日,2015-11-10,Ipanema! Bem vindo! @ Ipanema Restaurant https://instagram.com/p/94ohMbCdMFI3qZNE1RkxOSEfPWt7VoCDyghzY0/…,,,,pt,,Ipanema Restaurant 
535,RichardLGant,@RichardLGant·2015年11月10日,2015-11-09,At IpanemaNYC @ Ipanema Restaurant https://instagram.com/p/94dRdACdJcuQ3JBGJ1n2nmdDwAeIjDKMo_M0M0/…,,,,en,,Ipanema Restaurant 
536,Evin,@UygEv2015·2015年11月4日,2015-11-04,"@batuname RdJ tavsiyeler (bar ve restaurant) 1) balada mix, gula gula (ipanema) 2) barbieri botequim, bar da boa,rio scenarium (lapa)",,,,ca,,Ipanema Restaurant 
537,Daisy Magaña ,@Dazy_Daze·2015年11月4日,2015-11-04,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/eOzJ4Mnf4ZY",,,,en,,Ipanema Restaurant 
538,Ro Lo,@Rolly74·2015年11月2日,2015-11-02,Post race dinner #tcsnycmarathon #newyorkcity #ipanemarestaurant #midtown #manhattan @ Ipanema… https://instagram.com/p/9kQ19cC4cV/,,,1,et,,Ipanema Restaurant 
539,Cooper's View,@CoopersView·2015年10月31日,2015-10-31,Ipanema Restaurant on #Yelp: Made reservations for 2 at 6 PM on a weeknight and we were able to secure a table befo… http://yelp.com/biz/ipanema-restaurant-new-york?hrid=l462UU8y-6tgdwYtk7vCow&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&v=3…,,,,en,,Ipanema Restaurant 
540,Kiratiana,@Kiratiana·2015年10月29日,2015-10-28,@AdamMasinEsq Thanks! Ipanema and Leblon has all the best restaurants. I live in Catete and I'm struggling over here!,,,,en,,Ipanema Restaurant 
