,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
108,La Petite Boucherie du Bonheur,@PetiteBoucherie·2022年9月7日,2022-09-07,"En tournéeC’est au @Contre-Point café-théâtre à @Agen , seconde venue, vous pouvez trouver une date près de chez vous !@PetiteBoucherie @Humourfan @umoristes",,2,3,fr,,Petite Boucherie
109,Amy ,@jinhangyun_·2022年9月4日,2022-09-04,"Pour les orléanais petite question, j’ai beaucoup d’écho négatif sur la boucherie Alpha Prime à l’argonne quelqu’un peut m’expliquer pourquoi c’est si mal réputé s’il vous plaît ?",,,,fr,,Petite Boucherie
110,Amaras,@AmarasLGH·2022年9月3日,2022-09-03,"Dis toi qu'autant prendre du temps pour toi.Parce que si tu te crame à essayer d'avancer, ton absence sera bien plus longue.Par contre si tu peux me mettre une petite bière au frais, merci... cordialement !",,,1,fr,,Petite Boucherie
111,Pierre Le Goupil ,@SireGoupil·2022年9月3日,2022-09-03,"La petite troupe se met en route vers l’île et c’est une vraie boucherie. Les pirates, trop occupés à festoyer après leur succès, se font massacrer ! Certains se rendent et sont fait prisonniers. Ce sont eux les plus malchanceux dans l’histoire.",1,,30,fr,,Petite Boucherie
112,Jackass,@141Jackass·2022年9月3日,2022-09-03,"C'est en brut, ça te fait même pas 1800 pour une petite boucherie donc +40h semaine, 0 primes, travail sûrement le dimanche matin...non ce n'est pas assez. Ou alors tu ne connais rien au métier de boucher.",,,,fr,,Petite Boucherie
113,Jackass,@141Jackass·2022年9月3日,2022-09-03,"Laisse tomber mec, petite boucherie artisanal donc c'est pas du 35/semaine et surtout il parle de 2000/2200 en brut.",2,,,fr,,Petite Boucherie
114,eddy,@LIBERTE1311·2022年8月30日,2022-08-30,Bizarrement dans ma petite ville on déserté les boucheries traditionnelles jugés sales pour la boucherie Hallal propre et des gens aimables,,,,fr,,Petite Boucherie
115,eddy,@LIBERTE1311·2022年8月30日,2022-08-30,Bizarrement dans ma petite ville tout le monde préfère la boucherie Hallal bien propre et la viande de qualité c est factuel,2,,,fr,,Petite Boucherie
116,Mogui 𝑶𝒏 𝑨𝒊𝒓,@MoguiOnAir·2022年8月29日,2022-08-29,"Bah ouais c'est pas un secret, je l'admets  Souvent parce que je voulais te faire une petite vanne et sur les derniers temps de cette période, c'était juste pour troller pour que tu m'appelles Princesse Mogui ! J'avoue... J'ai mal agi... Je me suis fouetté plusieurs fois même !",,,1,fr,,Petite Boucherie
117,Association Free Go,@GoAssociation·2022年8月29日,2022-08-29,À la @boucheriejacquescrausaz dans notre Free Go tu trouveras  de bon plats cuisinésN'hésite pas à faire un tour et laisser une petite pièce #cortaillod #cortaillodvillage à Boucherie Jacques Crausaz Sàrl https://instagram.com/p/Ch2FXFSjQAo/?igshid=YTgzYjQ4ZTY=…,,,,fr,,Petite Boucherie
118,FcT Spektre - La Fraude,@Spektre9Geoff·2022年8月28日,2022-08-28,D’ailleurs j’y connais une petite boucherie sympathique si jamais,2,,1,fr,,Petite Boucherie
119,Netillus : ,@netillus·2022年8月26日,2022-08-26,"""La petite boucherie du bonheur"" de Thierry Hériteau, les 8, 9 et 10 septembre à Agen.Pour en savoir plus  https://netillus.fr/agenda-la-petite-boucherie-du-bonheur-819.html…#culture #theatre #humour",,,2,fr,,Petite Boucherie
120,Bernard Delor,@Bdelor1054·2022年8月25日,2022-08-25,Pourriez-vous expliquer le choix du mot boucherie dans votre communication ? Ma petite bougie intellectuelle s'interroge.,,,,fr,,Petite Boucherie
121,Hachi,@vagvbnde·2022年8月25日,2022-08-25,+ j’crois qu’il se rend pas compte de ce que bouffe un bœuf avant de se retrouver sur l’étale de sa petite boucherie du coin,3,,6,fr,,Petite Boucherie
122,Deo,@ma_oli1987·2022年8月25日,2022-08-25,"Absolument pas , eau coupée en raison d’une fuite importante dans la boucherie. Cela nécessite des travaux, le problème ne sera résolu que mercredi. En attendant j’ai une petite de 6 ans et nous n’avons pas d’eau dans notre domicile. Et bien sûr Axa ne peut rien faire",,,,fr,,Petite Boucherie
123,Cate Nvx ,@Katia_Nvx·2022年8月24日,2022-08-24,"Je n'aime pas ça. J'estime que c'est une boucherie mise en scène. Depuis toute petite je ne comprends pas la fascination pour ça.Mais si on supprime cette tradition, ce sera la porte ouverte pour la suppression d'autres traditions (qui a déjà commencé avec le sapin de Noël)..",6,1,1,fr,,Petite Boucherie
124,Nin,@Ninofishing·2022年8月24日,2022-08-24,"Ha mais je n'avais pas fait gaffe qu'ils montaient par Galdakao ! C'est une vraie petite boucherie cette montée, le pied est franchement difficile.",,,,fr,,Petite Boucherie
125,M.F. Honoré,@MFHonor1·2022年8月18日,2022-08-18,"À la boucherie, pour l'apprendre, une maman charge sa petite fille de demander trois biftecks bien tendres... ce qu'elle fait en criant.- Pourquoi tu cries ainsi ? Nous ne sommes pas sourds ! Râle la maman.- Ben, c'est parce qu'on est dans une boucherie et qu'il est boucher !",,,,fr,,Petite Boucherie
126,Aziz Maïga ne ment pas,@AzizMaigaNMP·2022年8月17日,2022-08-17,"450 milles que vous partez jeter , aux escrocs du http://Q.net , ça peut t’acheter au moins 7 moutons, pour ouvrir une petite boucherie dans le quartier. Restez près de vos parents quelque soit les difficultés chers jeunes.vous pouvez devenir riche ici .@AzizMaigaNMP",3,2,63,fr,,Petite Boucherie
127,Henri d'Inville,@Henri_d_Inville·2022年8月17日,2022-08-17,"Tiens, ça me rappel l'histoire de mon grand-père qui tenait une petite boucherie, condamné à mort car pris en flagrant délit de nourrir des juifs sur la ligne de démarcation en 42....",,,,fr,,Petite Boucherie
128,ced,@draaz38·2022年8月15日,2022-08-15,Je l'ai pris mais petite mise. Je ne le vois pas trop faire une boucherie. Mais avec Naples et lui tout est possible,,,1,fr,,Petite Boucherie
129,Kazuya ,@KazuyaGameFR·2022年8月15日,2022-08-15,Petite pause musicale avant de reprendre la boucherie (Apocalypse / Playstation)  #Retrogaming #BruceWillis,,,2,fr,,Petite Boucherie
130,"Toss a coin to your Alex, O' valley of Beauport",@Tilex7888·2022年8月15日,2022-08-14,"Pour le boeuf je vais généralement à une boucherie. Viande à environ 20% matière grasse. J'assaisone avec deux petite gousse d'ail que j'ai écrapou (oui oui écrapou) au presse ail,épices Magic Dust et Brisket SJB de mon chum Simon",1,,,fr,,Petite Boucherie
131,rutilant le gréviste ,@rutilant15·2022年8月14日,2022-08-14,"la copine est au rayon boucherie ce matin y'a une petite vieille qui est venue lui agiter une boîte de pâté sous le nez ""mais c'est beaucoup trop cher ??""",3,,14,fr,,Petite Boucherie
132,El Siete,@ElSiete0707·2022年8月13日,2022-08-13,#RMCMMA une petite boucherie avec un finish ferait plaisir,,,,fr,,Petite Boucherie
133,bzh for ever,@bzh29770·2022年8月12日,2022-08-12,n'importe quoi les états unis ca fait longtemps que c'est gangréné jusqu'à l'avenue paul santy les commerces du bd des états unis ont complètement changé fini la petite passerie le petit boucherie maintenant kéban épicerie maghrébine etc... c'est trop tard,,,,fr,,Petite Boucherie
134,Dragon Boule,@BouleDragon·2022年8月11日,2022-08-11,Je ne suis pas contre le fait de faire une petite entorse sur la cohérence pour ne pas transformer DB en boucherie.,,,,fr,,Petite Boucherie
135,𝑂𝑟𝑖𝑎𝑛𝑒 𝑂'𝐷𝑜𝑦𝑙𝑒,@MxrtuaryGxddess·2022年8月11日,2022-08-11,"Perfecto. ¿Te parece Petite Boucherie?——Había algo distinto en el hombre, llamaba su atención, no de manera preocupante claro, después de todo conocía a Steven lo suficiente para aceptar ese almuerzo.——",1,,,es,,Petite Boucherie
136,FoodSpot NYC,@FoodSpotNY·2022年8月10日,2022-08-10,Carre d’Agneau aux Herbes de Provence - Petite Boucherie - New York: https://foodspotapp.com/d/D_00BI9sh&c=NYC…,,,9,fr,,Petite Boucherie
137,Mister SiD,@mister_sid_·2022年8月9日,2022-08-09,Tu mens boulevard de starsbourg à aulnay j'ai vu que des blancs et aucune boucherie Halal. C'est bon ta ville on dirait une petite ville calme de province,1,,,fr,,Petite Boucherie
138, ☆♪ Princesse Corona,@CoronaPrincesse·2022年8月9日,2022-08-09,"Au Quebec aussi , une amie avait monté sa petite entreprise : une boucherie et patisserie ca fonctionnait bien . Mais voici qu’une gang de malade est entre un jour .. ils ont tous brisés, l’ont blessé, résultat fermeture de sa PME Bande de salauds !",4,3,27,fr,,Petite Boucherie
139,FoodSpot NYC,@FoodSpotNY·2022年8月7日,2022-08-07,Pates Aux Fruits De Mer - Petite Boucherie - New York:,,1,9,fr,,Petite Boucherie
140,ḀvaB1,@AvaBl0om·2022年8月7日,2022-08-06,"Petite précision, il est gratuit avec le xbox game pass ! (au cas où)",,,1,fr,,Petite Boucherie
141,yann munger de roy,@PYMungerDeRoy·2022年8月5日,2022-08-05,"We did Mr LaFlamme Founder Owner President/CEO of Boscus Canada, Mr De Meideros President Pernod Ricard Portugal, Mr Iasenza Son Owner Of Boucherie Petite Italie Montreal, 8 Laval Police Officers 2 Detective 1 Supervisor and 5 cops including 1 k9 unit, B&B Golf Manitou Tremblant.",,,,en,,Petite Boucherie
142,Bet on it & keep profits,@ArteR_Trading·2022年8月5日,2022-08-05,"Une toute petite AK de 50 000 000 d’€ à 0.75 € pendant le mois d’août, mois très connu pour ses volumes énormes !  Donc c’est la boucherie.",1,,1,fr,,Petite Boucherie
143,LeCandideRaton ,@LeCandideRaton·2022年8月3日,2022-08-03,"boucherie, c la saint-barthelemy, cette nuit où la seine est devenue rouge écarlate, c'est l'inquisition, c'est tous les massacres à petite ou grande échelle dont vous êtes coupables.",1,,,fr,,Petite Boucherie
144,Massi,@jmenfou_jsui1DZ·2022年8月3日,2022-08-03,"J’ai une petite anecdote mdrrr, il vient souvent acheter dans la boucherie de mon père et pendant le ramadan avant le départ de Ramy en Allemagne il était venu avec lui et un jour mon père m’appelle en facetime, je répond je vois c’est Ramy j’ai stress",1,,,fr,,Petite Boucherie
145,FoodSpot NYC,@FoodSpotNY·2022年8月1日,2022-07-31,Merguez Ratatouille - Petite Boucherie - New York:,,,,fr,,Petite Boucherie
146,Ls13008 Lerat,@LudiLLT·2022年7月29日,2022-07-29,"Moi j’y vais avec grand plaisir dans ma boucherie Hallal!!!!Et pourtant je suis une petite française heiiiin!!! Mon boucher est très gentil,produits de qualité, très propre… pk aller ailleurs",,,,fr,,Petite Boucherie
147,A fleur de vieille peau,@annesophielbd·2022年7月29日,2022-07-29,"Petite boucherie, village flamand. J'y étais pour récupérer le passeport de mon dernier.Sur l'attente pr les passeports,dame 60 ans environ : ""Quelle connerie,les médias en ont parlé et créé l'embouteillage...comme ces vaccins de merde là, ruée sur un produit vu à la télé""",,,1,fr,,Petite Boucherie
148,Manou,@PieceOfManou·2022年7月29日,2022-07-29,"Si Intermarché se permet de ne plus vendre de viande hallal ou casher c’est que le chiffre d’affaire est nul ! Les gens vont en boucherie, et puis @intermarche allez au bout de votre engagement : dans les autres rayons  ils sont abattu avec une petite berceuse et un câlin ?",,,,fr,,Petite Boucherie
149,La Petite Boucherie du Bonheur,@PetiteBoucherie·2022年7月28日,2022-07-28,"Une critique du Spectacle La petite boucherie du Bonheur  Encore bcp de monde pour l’avant dernière, festival off d’Avignon ça cartonne @PetiteBoucherie @festOffAvignon",,2,1,fr,,Petite Boucherie
150,Thierry VDH ,@thierryVDH·2022年7月25日,2022-07-25,"Le carrefour de Berchem est bien aussi, mais tu connais. Étant aussi amateur de poisson.je suis amateur de bonne charcuterie, c'est familial, d'où Johan et Ria. Depuis que j'ai quitté Uccle, je n'ai plus la boucherie de la rue Xavier de Bue. Petite quantité mais de qualité",,,,fr,,Petite Boucherie
151,La Petite Boucherie du Bonheur,@PetiteBoucherie·2022年7月23日,2022-07-23,Carton plein à Avignon #Spectacle la petite boucherie du bonheur #FestivalOffAvignon,,1,1,fr,,Petite Boucherie
152,La Petite Boucherie du Bonheur,@PetiteBoucherie·2022年7月23日,2022-07-23,,,,1,und,,Petite Boucherie
153,Jean-Marc Liotier Courbevoie,@JMLiotierFR·2022年7月22日,2022-07-22,"Sa petite boucherie du 19 Avenue Marceau ne paye pas de mine face au strass & paillettes de la concurrence, mais la qualité des produits est au rendez-vous - c'est la boucherie préférée de mes parents !",2,7,16,fr,,Petite Boucherie
154,Emma,@M_Agbrt·2022年7月21日,2022-07-21,on t’embrasse aussi !,1,,1,fr,,Petite Boucherie
155,Claude Decoux,@ClaudeDecoux·2022年7月21日,2022-07-21,"ça va être très compliqué, j'habite à la campagne, en BW pas au milieu du désert, minimum 7 km pour une boulangerie, plus de boucherie, une petite épicerie mais évidemment hors de prix alors que quand j'étais gamin, 3 épiceries, un boulanger, 2 bouchers, 1 droguerie, 1 cordonnier",1,,,fr,,Petite Boucherie
156,Sébastien Rongier,@srongier·2022年7月20日,2022-07-20,Les souvenirs perdus de la petite enfance à La Bernerie en Retz. Retrouver la boucherie-charcutière et les souvenirs de couteaux qu’on aiguise sur les meules ancestrales et d’autres histoires lointaines…   les images d’enfance.,,,,fr,,Petite Boucherie
157,Terray,@TerrayHer·2022年7月20日,2022-07-20,Spectacle humoristique La petite boucherie du bonheur au off d’Avignon2022 cartonne! Allez découvrir cette folie grinçante  et performance à 16 personnages par un comédien,,,,fr,,Petite Boucherie
158,Charlène Fleury / @CharlieFleurene@mamot.fr,@CharlieFleurene·2022年7月19日,2022-07-19,"""Vegan"", Marie Laforêt : la Bible ! Plein recettes simples et délicieuses pour tous les jours ! ""La cuisine de Jean-Philippe"", pour des recettes funky et régressives Et enfin ""Ma petite boucherie vegan"", Sébastien Kardinal : un peu plus technique, pour épater la galerie",,1,4,fr,,Petite Boucherie
159,Julien Lacheray,@JulienLacheray·2022年7月19日,2022-07-19,"Et si vraiment l’objectif est de se convertir au seitan etc, les livres de Sébastien Kardinal, comme « À la française » ou « Ma petite boucherie végane ».",,,1,fr,,Petite Boucherie
160,Sbnblu ,@sbnblu·2022年7月18日,2022-07-18,"Je suis arrière petite fille / petite nièce /petite cousine de poilus morts pour la France envoyés à la boucherie par Petain, certains exécutés. Est ce que ça me donne un peu plus de légitimité pour dire que Petain n’est pas un grand soldat mais un infâme salaud en 14 comme en 40",,,5,fr,,Petite Boucherie
161,Matt,@Matt_Malherbe·2022年7月16日,2022-07-16,Ca finit le match sur un petite boucherie en hommage à @boucherieMarcel #SMCCNFC,1,,1,fr,,Petite Boucherie
162,JEEPEG,@jeepeg274·2022年7月14日,2022-07-14,"(Chez Hanafousa, 4, passage de la Petite Boucherie 75006 Paris) has been published on The Globe -",,,,fr,,Petite Boucherie
163,azym,@FNaguszewski·2022年7月14日,2022-07-14,Ce n est pas vous qui a fait perdre la gauche pour votre petite gloire personnelle et qui avez ensuite rejoint l la nupes pour récupérer un peu de crédibilité . Vous êtes une honte taisez vous allez ouvrir un bar ou@une boucherie,,1,3,fr,,Petite Boucherie
164,Kejinn #Telethongaming2022,@KejinnTV·2022年7月13日,2022-07-13,"Petite sélection de chaînes,- @davymourier avec Badnews.- @MonsieurPlouf pour ces critiques que j'aime beaucoup.- @AzzTheMad pour son bestiaire de l'horreur et ses critiques glauques.-@Sheshounet  pour sa maturité.voilà voilà j'espère que tu trouvera ton bonheur",,,3,fr,,Petite Boucherie
165,Le Secoueur de Lait,@milkshakeur·2022年7月13日,2022-07-13,"Y en a tellement ! Petite sélection jeu vidéo (aussi bien analyse, que test, ou juste de l'humour [souvent les 3 à la fois ! ]) : @EzEdward1 @PsEuDoLeSs_1 @MonsieurPlouf @GameNextDoor @exserv85 @botchvideos @nostalgeek_yt @Rumblepad @Savunew",2,,2,fr,,Petite Boucherie
166,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2022年7月13日,2022-07-13,Mdr elle me fais delirer cette petite taigne xD,,,1,fr,,Petite Boucherie
167,La Petite Boucherie du Bonheur,@PetiteBoucherie·2022年7月13日,2022-07-13,"Spectacle la petite boucherie du bonheur : @PetiteBoucherie , Complet 3 jours durant @festOffAvignon !",,1,1,fr,,Petite Boucherie
