,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
113,Visual Artist,@jayy_visual·2022年12月31日,2022-12-31,"Fleeing? When the US is granting visas to these people who plan are migrating? Take that with the US consulate then if it’s such a problem. But you won’t, you’ll bring it up when it’s convenient. This does nothing to disprove my earlier point. But I would agree-",,,,9,en,The Consulate 
114,Visual Artist,@jayy_visual·2022年12月31日,2022-12-31,"Nice deflection, how bout you take that to the US consulate to fix that. If you grant visa opportunities and applications to Nigerians, you can’t be surprised if they come over simple put an end to it and that’s it No Africans",,,,23,en,The Consulate 
115,Singapore Consulate In Bangladesh,@SGinDhaka·2022年12月31日,2022-12-31,"The Singapore Consulate wishes all Bangladeshis a Happy 2023!  May the New Year be filled with joy, peace and good health.",,,11,554,en,The Consulate 
116,Seyed Amirhooshang Dehnadi,@DehnadiSeyed·2022年12月31日,2022-12-31,@UKinIran I do urge you to close your consulate and report to your higher-ups to impose even harsher sanctions on this tyranny in the hopes that it may catalyze the process of the people's demands for justice and freedom.,,,,3,en,The Consulate 
117,j,@jtigerjeffer·2022年12月31日,2022-12-31,"Dr Kevin, I was remembering a book I read probably 30 years ago. A cultural Ctr in Pécs had received a US consulate library when it moved. The book was a thick one on Yoga. And remembering I thought of you1/",1,,,164,en,The Consulate 
118,Vaibhav,@vai230290·2022年12月31日,2022-12-31,Have applied for a Visa almost 45 days back. The reply from the consulate is that they will let us know 3-4 days prior to our travel date. How should someone plan a trip to Norway? @norwayinindia @NorwayMFA,1,,1,91,en,The Consulate 
119,Yan Yiqiang,@MAKSIMYQY·2022年12月31日,2022-12-31,The Consulate General of the People's Republic of China in St. Petersburg held a New Year reception. It was a great pleasure for me to participate in organizing this event and communicate with Russian friends.,5,9,49,"1,846",en,The Consulate 
120,Karthikeyan Vishwanathan,@VKarthikeyan62·2022年12月31日,2022-12-31,The Russian consulate at Chennai participated in   DK book release and praised EVR. How GOI is keeping  mum on the anti national  activities of Foreign GOVT.,,1,1,87,en,The Consulate 
121,Peter von Gomm,@petervongomm·2022年12月31日,2022-12-31,A fascinating podcast on the Jamal Khashoggi murder inside the Saudi consulate in Istanbul. Final episode of Homicide Inc. for 2022 and the best one yet! https://podcasts.apple.com/jp/podcast/the-serial-talker-podcast/id1548239093?l=en&i=1000591737749…#truecrime #podcast #SaudiArabia #MYSTERY #jamalkhashoggi,,1,6,200,en,The Consulate 
122,tisi,@tisi52462464·2022年12月31日,2022-12-31,Superb this is why we all love the Scots we should all adopt his stance so simple and effective ! Every embassy/consulate in the world needs this to happen !,1,1,9,175,en,The Consulate 
123, charmed&dangerous ,@kimmierae61·2022年12月31日,2022-12-31,"australia has been on my bucket list since the early ‘80s. even wrote their consulate to ask about requirements for me moving there. they sent back info of requirements. a point system, looking at age, occupation, $. big thing was not taking the common jobs away from them. …",2,,,21,en,The Consulate 
124,Digital More,@DigitalMore4·2022年12月31日,2022-12-31,Chinese Consulate in Lahore honours 17 outstanding personalities.Read more at the link belowhttps://digitalmore.pk/chinese-consulate-in-lahore-honours-17-outstanding-personalities/…#digitalmore #Pakistan #China #Lahore #ChineseConsulate,,,,28,en,The Consulate 
125,Вікторія Сірко ,@VikaSirko·2022年12月31日,2022-12-31,"In Edinburgh, a Scot spends the night in his yellow and blue Tesla near the russian Consulate as a sign of protest against the war in Ukraine",8,82,391,1.1万,en,The Consulate 
126,Rolumi,@KingRolumi·2022年12月31日,2022-12-31,"Also, without a doubt (it already happens but seems to be on combat level) if you walk up to the US or UK consulate, they will gladly train you and give you their blue print for effective policing for FREE.",,,,20,en,The Consulate 
127,Artur Sîrbu ,@ArturSirbu1·2022年12月31日,2022-12-31,"2022 a year of challenges and achievements. War, surgery, physio. The legendary 7th Africa Ireland Economic Forum. The Irish Consulate in Lyon. Actually making sense in French! Most special, welcoming a beautiful son to the world. There’s hope for 2023. I hope everyone sees it!",,,25,"1,787",en,The Consulate 
128,Anne Wanjiru Maina,@AnneWanjiruMai7·2022年12月31日,2022-12-31,Please Mheshimiwa Mtua Alfred do something quickly let our Consulate do the job now,,,,29,en,The Consulate 
129,!TUUR (Arthur van de Oudeweetering),@TUUR1·2022年12月31日,2022-12-31,"Grandmaster Jan Hein Donner #chess among the protestors against the Vietnam war, demanding the Americans to leave Vietnam (Amsterdam, near the American Consulate, February 1971)",,,3,292,en,The Consulate 
130,Nagorno Karabakh Observer,@NKobserver·2022年12月31日,2022-12-31,20 OCT - #Iran's MFA visits #Armenia to inaugurate a Consulate General in the southern city of Kapan.,1,,1,"1,087",en,The Consulate 
131,Jack the Insider,@JacktheInsider·2022年12月31日,2022-12-31,"Reports I'm reading suggest they have been charged. Also, four rape charges have been laid, but we don't know against who (4 in custody). US involvement appears to have come from the consulate over a missing 21 yo girl back in April.",,,,57,en,The Consulate 
132,Seamus Lee,@seamus_polsci·2022年12月31日,2022-12-31,Probably still the Russian Consulate,,,1,17,en,The Consulate 
133,Satheesh ,@satheeshpodury·2022年12月31日,2022-12-31,But Visa is given by the respective consulate not a leader of a regional political party. I mean it used to be like that when I went. Now I think they send it to the party leader and then he distributes it..,1,,1,69,en,The Consulate 
134,Canada Down Under,@canadadownunder·2022年12月31日,2022-12-31,"Cheers to the New Year! From all of us at the High Commission and Consulate General of Canada in Australia, we wish you all the best in 2023.",1,1,16,"1,426",en,The Consulate 
135,CG Tim Van Anderlecht,@belgiumistanbul·2022年12月31日,2022-12-31,From the entire Consulate General team in Istanbul...  A happy New Year  and a wonderful 2023!@BelgiumMFA,2,,12,"1,004",en,The Consulate 
136,mai,@maike809588·2022年12月31日,2022-12-31,烏克蘭蘇梅地區孤立無助的138名中國留學生-鐵鏈女-北京四通橋彭立發先生-曼徹斯特港人被打-華人聲援港人-上海喊出CCP下台- 燭光晝悼念新疆火災遇難者The Consulate General of PRC-多倫多悼念角！為中國人發聲為自由發聲國際人權日 2022,,1,1,472,zh,The Consulate 
137,Ameet (Proud Indian ,@KaptinAmreeka·2022年12月31日,2022-12-31,1/2- @DrSJaishankar @MOS_MEA @M_Lekhi @_apoorvasri Seeking your help - The Consulate General of India in Toronto's unfounded request of documents to apply for a tourist visa to India for an ex-Indian cost me & my wife 4 days of our work to just accept the visa applications.,2,,2,157,en,The Consulate 
138,Jeremy Democritus,@EthicsArbitrage·2022年12月31日,2022-12-31,Dear Ms. Buzenas:This is a US Government account for the US Consulate in Chiang Mai.  It's not your personal account to post selfies.,,,1,40,en,The Consulate 
139,Malinda ,@TreasChest·2022年12月31日,2022-12-31,"In Edinburgh, a Scot spends the night in his yellow and blue Tesla near the Russian Consulate as a sign of protest against the war in UkraineThe man says he has no plans to stop his activities.",3,20,126,"2,705",en,The Consulate 
140,Kyle Broflovski ☭ ,@HoChiMinh01·2022年12月31日,2022-12-31,There's this one Indonesian guy whose wife works in the consulate. But he just goes around and just films himself POV going out and just doing normal everyday stuff in the DPRK and uploads to YouTube. The only issue is just there's not an overabundance of stuff but that's it lmao,,,5,80,en,The Consulate 
141,ODUDUWA,@K1NGENOCH·2022年12月31日,2022-12-31,"Yes so they can maximise their espionage in the country Africans haven’t learned anything, look at the American consulate in Cotonou and how’s it’s strategically placed, from there they can conduct espionage on the whole of west Africa effectively",,1,,102,en,The Consulate 
142,clare ,@softandjinki·2022年12月31日,2022-12-31,ok looks like i can still schedule at the korean consulate in cebu which is like a 5 minute walk from my house. i'll need to call them on tuesday to confirm!,,,1,332,en,The Consulate 
143,UNITED INDIA FORCE,@AikyaBharatSena·2022年12月31日,2022-12-31,"Heartfelt condolences on the unfortunate demise of Mr. Narayana Muddana (40) and Haritha Muddana (36). Praying for the departed souls. Om Shanti Trust bereaved families are in touch with Consulate General of India - San Francisco, California, for transfer of mortal remains.",,,,119,en,The Consulate 
144,UNITED INDIA FORCE,@AikyaBharatSena·2022年12月31日,2022-12-31,": Trust the Consulate General of India - Dubai, United Arab Emirates, have taken cognisance of the matter and Shri Girish Pant Ji is working on the case.@Aditi130703 @AayanGu63398292",1,,2,38,en,The Consulate 
145,Florencia Caceres,@Foy_c_3·2022年12月31日,2022-12-31,New years   playing with the consulate of Paraguay staff and a great GK!!,,1,4,231,en,The Consulate 
146,harlem jesús ,@jesushefunny·2022年12月31日,2022-12-31,Cause they get robbed regardless of the hood. Any large pharmacy is a gangsta consulate,1,,,36,en,The Consulate 
147,Karim Haidari,@FkHaidari·2022年12月31日,2022-12-31,1568 Afghans arriving from #Afghanistan including women and children detained in Karachi jails. Two of the detainees have died so far. Taliban’s consulate confirms.,,,,57,en,The Consulate 
148,LynnM2 ,@Lynn52674523·2022年12月31日,2022-12-31,"I had trouble back in the 80s trying to cross into Canada. They told me, anybody who ever had a DWI cannot cone into Canada. I had to go to the Canadian consulate and get a pardon.",1,1,1,66,en,The Consulate 
149,Siasi King,@KingSiasi·2022年12月31日,2022-12-31,"Turkish Navy Ship TCG BURGAZADA Visited Karachi Port and Participated in Bilateral Naval Exercise TURGUTREIS – VII. Earlier, The Turkish Ship Port Called Karachi Harbour and Was Welcomed By Senior Officers of Pakistan Navy Along With Officials of Turkiye Consulate.",,,1,105,en,The Consulate 
150,Carpe Diem,@tjjm1783·2022年12月31日,2022-12-31,"Sadly, Brazilians in U.S. are pro-Bolsanaro (extreme nationalists), voted at the consulate, are supporting demonstrations against Lula, and watch FOX NEWS consistently. The irony and hypocrisy is completely lost to/on them.",,,,16,en,The Consulate 
151,Kaven Borbon,@KavenMaitimBorb·2022年12月31日,2022-12-31,"It used to have a consulate in Houston, Texas til the Trump admin forced them to close",,,1,11,en,The Consulate 
152,The Teatarian,@teapartytempest·2022年12月31日,2022-12-31,We've helped dreams in the past.You don't claim asylum after entering a country illegally. They could have saved the $12000 they paid cartels and applied for asylum in their home country or at a consulate in Mexico. They could have used that money to fly into the US if accepted,2,,,54,en,The Consulate 
153,PragmaticDB,@DbPragmatic·2022年12月31日,2022-12-31,"US Mission said It will be their  largest consulate in the world and will strengthen bilateral relationship btw  and  but here you are arguing with your premodial sentiment .Read the tweet again, there is something US Mission sees in Nigeria that you are not seeing.",,,,40,en,The Consulate 
154,Mía,@tata20064u·2022年12月31日,2022-12-31,2/regardless of the child's country of birth. Child born abroad must be registered at the nearest Haitian consulate or embassy for the citizenship to be recognized.,,,,32,en,The Consulate 
155,Kato Leonard,@kato3000·2022年12月31日,2022-12-31,Absolute love The Consulate. Even if it wasn’t black owned I would still love it. We get together as a friend group and go once a quarter to try the new menu.,1,,1,141,en,The Consulate 
156,YakareMan,@YakareMan·2022年12月31日,2022-12-31,"Why is it required to present police background, financial support, medical exams, proof of job and property titles at the US consulate to get a visa while any criminal, pretending to look for asylum gets in?",,,,6,en,The Consulate 
157,The Cookie Savior,@TheCookieSavior·2022年12月31日,2022-12-31,ikr? Look at Mr. Tate go! Asking for consulate assistance from the U.S Embassy because he's innocent and shit.,,1,1,64,en,The Consulate 
158,Tumbril,@Tumbril8·2022年12月31日,2022-12-31,Result: You are Russian.  Report immediately to your nearest consulate for drafting into the Glorious People's Army in Ukraine!,1,,,49,en,The Consulate 
159,Tariq Baloch,@Tariq81620975·2022年12月31日,2022-12-31,"Agree! She is a Kurd, Kurd are our brothers and sisters!Contact the British, USA, EU, New Zealand consulate",,,,49,en,The Consulate 
